#,Group Code,Group Description,Desc,Age,Condition,Qty,Item Amount,Reported Cost,Unit Cost,Unit,Coverage,Activity,Worker's Wage,Labor burden,Labor Overhead,Material,Equipment,Market Conditions,Labor Minimum,Sales Tax,RCV,Life,Depreciation Type,Depreciation Amount,Recoverable,ACV,Tax,Replace,Cat,Sel,Owner,Original Vendor,Source Name,Date,Note 1,ADJ_SOURCE
582,UNIT_3_HALL2,Unit 3- Hallway,Seal/prime (1 coat) then paint (1 coat) part of the walls,0.00,Average,230.00,266.80,0.00,1.16,SF,Dwelling,Replace,0.25,0.13,0.55,0.23,0.00,0.00,PNTMN-A,3.70,324.6,15.00,Percent,45.99,Yes,278.61,Yes,No,PNT,SP,CBODDENC,,,11/24/24,,
583,UNIT_3_HALL2,Unit 3- Hallway,Scrape part of the walls & prep for paint,0.00,Average,46.00,34.96,0.00,0.76,SF,Dwelling,Replace,0.20,0.10,0.45,0.01,0.00,0.00,PNTMN-A,0.03,41.99,15.00,Percent,0.00,Yes,41.99,Yes,No,PNT,SCRP,CBODDENC,,,11/24/24,,
584,UNIT_3_HALL2,Unit 3- Hallway,Texture drywall - heavy hand texture,0.00,Average,230.00,386.40,0.00,1.68,SF,Dwelling,Replace,0.30,0.15,1.00,0.23,0.00,0.00,DRYMN-A,3.70,468.12,150.00,Percent,58.52,Yes,409.60,Yes,No,DRY,TEX+,CBODDENC,,Price List Item,11/24/24,,
585,UNIT_3_HALL2,Unit 3- Hallway,Paint the walls - one coat,0.00,Average,368.00,412.16,0.00,1.12,SF,Dwelling,Replace,0.17,0.09,0.38,0.17,0.00,0.31,PNTMN-A,4.38,499.86,15.00,Percent,70.81,Yes,429.05,Yes,No,PNT,P,CBODDENC,,,11/24/24,,
586,UNIT_3_HALL2,Unit 3- Hallway,Tear out baseboard- up to Cat 3,0.00,Average,46.00,56.58,0.00,1.23,LF,Dwelling,Remove,0.33,0.15,0.52,0.23,0.00,0.00,WTRMN-A,0.74,68.78,0.00,Percent,0.00,Yes,68.78,Yes,No,WTR,BASEB,CBODDENC,,,11/24/24,,
587,UNIT_3_HALL2,Unit 3- Hallway,"Baseboard - 3 1/4""",0.00,Average,46.00,209.76,0.00,4.56,LF,Dwelling,Replace,0.69,0.32,1.47,2.08,0.00,0.00,FNCMN-A,6.70,259.76,150.00,Percent,28.14,Yes,231.62,Yes,No,FNC,B3,CBODDENC,,,11/24/24,,
588,UNIT_3_HALL2,Unit 3- Hallway,Paint baseboard - two coats,0.00,Average,46.00,80.04,0.00,1.74,LF,Dwelling,Replace,0.42,0.21,0.93,0.18,0.00,0.00,PNTMN-A,0.58,96.74,15.00,Percent,13.71,Yes,83.03,Yes,No,PNT,B2,CBODDENC,,,11/24/24,,
589,UNIT_3_HALL2,Unit 3- Hallway,Bifold door set - Colonist - Double,0.00,Average,2.00,753.04,0.00,376.52,EA,Dwelling,Remove and Replace,45.16,21.87,93.80,215.69,0.00,0.00,FNCMN-A,30.20,939.88,100.00,Percent,111.02,Yes,828.86,Yes,No,DOR,BF,CBODDENC,,,11/25/24,,
590,UNIT_3_HALL2,Unit 3- Hallway,"Door opening (jamb & casing) - 36""to60""wide - stain grade",0.00,Average,2.00,594.80,0.00,297.40,EA,Dwelling,Remove and Replace,24.21,11.65,50.61,210.93,0.00,0.00,FNCMN-A,29.53,749.19,150.00,Percent,90.94,Yes,658.25,Yes,No,FNC,DOP>+,CBODDENC,,,11/25/24,,
591,UNIT_3_HALL2,Unit 3- Hallway,Paint bifold door set - slab only - 2 coats (per side),0.00,Average,4.00,246.52,0.00,61.63,EA,Dwelling,Replace,11.21,5.62,24.62,20.18,0.00,0.00,PNTMN-A,5.65,302.61,15.00,Percent,42.87,Yes,259.74,Yes,No,PNT,BF,CBODDENC,,,11/25/24,,
592,UNIT_3_HALL2,Unit 3- Hallway,Paint door/window trim & jamb - Large - 2 coats (per side),0.00,Average,4.00,179.92,0.00,44.98,EA,Dwelling,Replace,10.15,5.08,22.28,7.47,0.00,0.00,PNTMN-A,2.09,218.41,15.00,Percent,30.95,Yes,187.46,Yes,No,PNT,DORT>,CBODDENC,,,11/25/24,,
593,UNIT_3_HALL2,Unit 3- Hallway,Closet shelf and rod package - Detach & reset,0.00,Average,6.00,81.48,0.00,13.58,LF,Dwelling,Replace,3.76,1.77,8.05,0.00,0.00,0.00,FNCMN-A,0.00,97.78,0.00,Percent,0.00,No,97.78,Yes,No,FNC,CLOSRS,CBODDENC,,,11/25/24,,
594,UNIT_3_HALL2,Unit 3- Hallway,Closet Organizer - Melamine,0.00,Average,4.00,459.00,0.00,114.75,LF,Dwelling,Remove and Replace,22.82,11.05,47.41,33.47,0.00,0.00,FNCMN-A,9.37,562.05,150.00,Percent,80.80,Yes,481.25,Yes,No,FNC,CLOSM,CBODDENC,,,11/25/24,,
596,UNIT_3_HALL2,Unit 3- Hallway,Water heater - 30 gallon - Electric - 12 yr,0.00,Average,1.00,"1,400.24",0.00,"1,400.24",EA,Dwelling,Remove and Replace,112.48,53.83,467.28,766.65,0.00,0.00,PLMMN-A,53.67,1744.69,12.00,Percent,150.78,Yes,"1,593.91",Yes,No,PLM,WH30E++,CBODDENC,,Price List Item,11/26/24,No info on unit. See photo,
"3,374",UNIT_3_HALL2,Unit 3- Hallway,Air handler - with heat element - 2 ton,0.00,Average,1.00,"1,782.51",0.00,"1,782.51",EA,Dwelling,Remove and Replace,225.63,105.59,567.29,884.00,0.00,0.00,HVCMN-A,61.88,2213.27,20.00,Percent,192.05,Yes,"2,021.22",Yes,No,HVC,AH2,CBODDENC,,,1/13/25,Air Handler was damaged due to flood water and needs to be replaced Goodman AWUF240816AA 0806021974,SUP
"3,376",UNIT_3_HALL2,Unit 3- Hallway,Thermal expansion tank - 2 gallon,0.00,Average,1.00,428.09,0.00,428.09,EA,Dwelling,Remove and Replace,67.19,32.49,265.36,63.05,0.00,0.00,PLMMN-A,4.41,519,10.00,Percent,55.31,Yes,463.69,Yes,No,PLM,TET2,CBODDENC,,,1/15/25,Water heater expansion tank installed,SUP
599,UNIT_3_BEDR2,Unit 3- Bedroom,Muck-out/Flood loss cleanup - Heavy,0.00,Average,142.24,736.80,0.00,5.18,SF,Dwelling,Remove,1.71,0.79,2.68,0.00,0.00,0.00,WTRMN-A,0.00,884.16,0.00,Percent,0.00,Yes,884.16,Yes,No,WTR,MUCK+,CBODDENC,,Price List Item,6/19/25,,
600,UNIT_3_BEDR2,Unit 3- Bedroom,Apply anti-microbial agent to the floor,0.00,Average,142.24,79.65,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.50,96.19,0.00,Percent,0.00,Yes,96.19,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
601,UNIT_3_BEDR2,Unit 3- Bedroom,Regrout tile,0.00,Average,142.24,598.83,0.00,4.21,SF,Dwelling,Replace,0.98,0.46,2.43,0.30,0.00,0.04,TILMN-A,2.99,722.18,10.00,Percent,0.00,Yes,722.18,Yes,No,TIL,GROUT,CBODDENC,,Price List Item,11/25/24,,
602,UNIT_3_BEDR2,Unit 3- Bedroom,Tile/stone sealer,0.00,Average,142.24,143.66,0.00,1.01,SF,Dwelling,Replace,0.16,0.08,0.41,0.36,0.00,0.00,TILMN-A,3.58,176.7,2.00,Percent,0.00,Yes,176.70,Yes,No,TIL,SEALS,CBODDENC,,Price List Item,11/25/24,,
603,UNIT_3_BEDR2,Unit 3- Bedroom,Apply anti-microbial agent to part of the walls,0.00,Average,247.00,138.32,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.86,167.02,0.00,Percent,0.00,Yes,167.02,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
604,UNIT_3_BEDR2,Unit 3- Bedroom,Clean stud wall,0.00,Average,247.00,274.17,0.00,1.11,SF,Dwelling,Replace,0.29,0.15,0.65,0.02,0.00,0.00,CLNMN-A,0.35,329.44,0.00,Percent,0.00,Yes,329.44,Yes,No,CLN,STD,CBODDENC,,,11/24/24,,
605,UNIT_3_BEDR2,Unit 3- Bedroom,"Tear out wet drywall, no bagging, per LF - up to 4' tall",0.00,Average,61.75,336.54,0.00,5.45,LF,Dwelling,Remove,1.80,0.83,2.82,0.00,0.00,0.00,WTRMN-A,0.00,403.84,0.00,Percent,0.00,Yes,403.84,Yes,No,WTR,DRYN4,CBODDENC,,,11/24/24,,
606,UNIT_3_BEDR2,Unit 3- Bedroom,"1/2"" - drywall per LF - up to 4' tall",0.00,Average,61.75,"1,121.38",0.00,18.16,LF,Dwelling,Replace,3.20,1.56,10.60,2.80,0.00,0.00,DRYMN-A,12.10,1360.18,150.00,Percent,170.03,Yes,"1,190.15",Yes,No,DRY,LF>,CBODDENC,,,11/24/24,,
607,UNIT_3_BEDR2,Unit 3- Bedroom,Seal/prime (1 coat) then paint (1 coat) part of the walls,0.00,Average,308.75,358.15,0.00,1.16,SF,Dwelling,Replace,0.25,0.13,0.55,0.23,0.00,0.00,PNTMN-A,4.97,435.76,15.00,Percent,61.73,Yes,374.03,Yes,No,PNT,SP,CBODDENC,,,11/24/24,,
608,UNIT_3_BEDR2,Unit 3- Bedroom,Scrape part of the walls & prep for paint,0.00,Average,61.75,46.93,0.00,0.76,SF,Dwelling,Replace,0.20,0.10,0.45,0.01,0.00,0.00,PNTMN-A,0.04,56.35,15.00,Percent,0.00,Yes,56.35,Yes,No,PNT,SCRP,CBODDENC,,,11/24/24,,
609,UNIT_3_BEDR2,Unit 3- Bedroom,Texture drywall - heavy hand texture,0.00,Average,308.75,518.70,0.00,1.68,SF,Dwelling,Replace,0.30,0.15,1.00,0.23,0.00,0.00,DRYMN-A,4.97,628.41,150.00,Percent,78.56,Yes,549.85,Yes,No,DRY,TEX+,CBODDENC,,Price List Item,11/24/24,,
610,UNIT_3_BEDR2,Unit 3- Bedroom,Paint the walls - one coat,0.00,Average,494.00,553.28,0.00,1.12,SF,Dwelling,Replace,0.17,0.09,0.38,0.17,0.00,0.31,PNTMN-A,5.88,671,15.00,Percent,95.06,Yes,575.94,Yes,No,PNT,P,CBODDENC,,,11/24/24,,
611,UNIT_3_BEDR2,Unit 3- Bedroom,Tear out baseboard- up to Cat 3,0.00,Average,61.75,75.95,0.00,1.23,LF,Dwelling,Remove,0.33,0.15,0.52,0.23,0.00,0.00,WTRMN-A,0.99,92.34,0.00,Percent,0.00,Yes,92.34,Yes,No,WTR,BASEB,CBODDENC,,,11/24/24,,
612,UNIT_3_BEDR2,Unit 3- Bedroom,"Baseboard - 3 1/4""",0.00,Average,61.75,281.58,0.00,4.56,LF,Dwelling,Replace,0.69,0.32,1.47,2.08,0.00,0.00,FNCMN-A,8.99,348.69,150.00,Percent,37.78,Yes,310.91,Yes,No,FNC,B3,CBODDENC,,,11/24/24,,
613,UNIT_3_BEDR2,Unit 3- Bedroom,Paint baseboard - two coats,0.00,Average,61.75,107.45,0.00,1.74,LF,Dwelling,Replace,0.42,0.21,0.93,0.18,0.00,0.00,PNTMN-A,0.78,129.89,15.00,Percent,18.40,Yes,111.49,Yes,No,PNT,B2,CBODDENC,,,11/24/24,,
614,UNIT_3_BEDR2,Unit 3- Bedroom,Interior door unit,0.00,Average,1.00,372.99,0.00,372.99,EA,Dwelling,Remove and Replace,28.81,14.33,58.10,271.75,0.00,0.00,FNCMN-A,19.02,470.41,100.00,Percent,54.75,Yes,415.66,Yes,No,DOR,AV,CBODDENC,,,11/25/24,,
615,UNIT_3_BEDR2,Unit 3- Bedroom,Paint door slab only - 2 coats (per side),0.00,Average,2.00,91.54,0.00,45.77,EA,Dwelling,Replace,9.58,4.80,21.03,10.36,0.00,0.00,PNTMN-A,1.45,111.59,15.00,Percent,15.81,Yes,95.78,Yes,No,PNT,DOR,CBODDENC,,,11/25/24,,
616,UNIT_3_BEDR2,Unit 3- Bedroom,Paint door/window trim & jamb - 2 coats (per side),0.00,Average,2.00,76.46,0.00,38.23,EA,Dwelling,Replace,8.62,4.32,18.94,6.35,0.00,0.00,PNTMN-A,0.89,92.83,15.00,Percent,13.15,Yes,79.68,Yes,No,PNT,DORT,CBODDENC,,,11/25/24,,
617,UNIT_3_BEDR2,Unit 3- Bedroom,Door knob - interior,0.00,Average,1.00,63.81,0.00,63.81,EA,Dwelling,Remove and Replace,14.56,7.33,19.21,22.71,0.00,0.00,FNHMN-A,1.59,78.48,20.00,Percent,7.12,Yes,71.36,Yes,No,FNH,DORH,CBODDENC,,,11/25/24,,
618,UNIT_3_BEDR2,Unit 3- Bedroom,Bifold door set - Colonist - Double,0.00,Average,1.00,376.52,0.00,376.52,EA,Dwelling,Remove and Replace,45.16,21.87,93.80,215.69,0.00,0.00,FNCMN-A,15.10,469.96,100.00,Percent,55.50,Yes,414.46,Yes,No,DOR,BF,CBODDENC,,Price List Item,11/25/24,,
619,UNIT_3_BEDR2,Unit 3- Bedroom,"Door opening (jamb & casing) - 36""to60""wide - stain grade",0.00,Average,1.00,297.40,0.00,297.40,EA,Dwelling,Remove and Replace,24.21,11.65,50.61,210.93,0.00,0.00,FNCMN-A,14.77,374.61,150.00,Percent,45.47,Yes,329.14,Yes,No,FNC,DOP>+,CBODDENC,,,11/25/24,,
620,UNIT_3_BEDR2,Unit 3- Bedroom,Paint bifold door set - slab only - 2 coats (per side),0.00,Average,2.00,123.26,0.00,61.63,EA,Dwelling,Replace,11.21,5.62,24.62,20.18,0.00,0.00,PNTMN-A,2.83,151.31,15.00,Percent,21.43,Yes,129.88,Yes,No,PNT,BF,CBODDENC,,Price List Item,11/25/24,,
621,UNIT_3_BEDR2,Unit 3- Bedroom,Paint door/window trim & jamb - Large - 2 coats (per side),0.00,Average,2.00,89.96,0.00,44.98,EA,Dwelling,Replace,10.15,5.08,22.28,7.47,0.00,0.00,PNTMN-A,1.05,109.23,15.00,Percent,15.47,Yes,93.76,Yes,No,PNT,DORT>,CBODDENC,,Price List Item,11/25/24,,
622,UNIT_3_BEDR2,Unit 3- Bedroom,Closet shelf and rod package - Detach & reset,0.00,Average,6.00,81.48,0.00,13.58,LF,Dwelling,Replace,3.76,1.77,8.05,0.00,0.00,0.00,FNCMN-A,0.00,97.78,0.00,Percent,0.00,No,97.78,Yes,No,FNC,CLOSRS,CBODDENC,,,11/25/24,,
623,UNIT_3_BEDR2,Unit 3- Bedroom,Seal & paint closet shelving - single shelf,0.00,Average,1.00,62.26,0.00,62.26,EA,Dwelling,Replace,15.37,7.70,33.76,5.43,0.00,0.00,PNTMN-A,0.38,75.18,15.00,Percent,10.64,Yes,64.54,Yes,No,PNT,CLOS,CBODDENC,,,11/25/24,,
624,UNIT_3_BEDR2,Unit 3- Bedroom,8-0 6-8 fiberglass sliding patio door,0.00,Average,1.00,"2,998.31",0.00,"2,998.31",EA,Dwelling,Remove and Replace,106.17,51.54,222.31,"2,618.29",0.00,0.00,WDWMN-A,183.28,3817.93,150.00,Percent,467.55,Yes,"3,350.38",Yes,No,WDP,8F,CBODDENC,,,11/25/24,,
625,UNIT_3_BEDR2,Unit 3- Bedroom,"Screen door - metal - 30"" - 36"" full scrn - Standard grade",0.00,Average,2.00,319.56,0.00,159.78,EA,Dwelling,Remove and Replace,24.27,12.15,48.62,74.74,0.00,0.00,DORMN-A,10.46,396.02,40.00,Percent,30.72,Yes,365.30,Yes,No,DOR,SCRNM-,CBODDENC,,,11/25/24,screen door for sliding glass door,
626,UNIT_3_BEDR2,Unit 3- Bedroom,"Window blind - aluminum - 1"" - 42.1 to 56 SF - High grade",0.00,Average,1.00,334.00,0.00,334.00,EA,Dwelling,Remove and Replace,33.30,15.98,38.98,245.74,0.00,0.00,WDTMN-A,17.20,421.44,5.00,Percent,50.37,Yes,371.07,Yes,No,WDT,BLA1X>+,CBODDENC,,,11/25/24,sliding blind for glass door,
"3,963",UNIT_3_BEDR2,Unit 3- Bedroom,Dehumidifier (per 24 hr period)- 110-159 ppd - No monitor.,0.00,Average,3.00,381.81,0.00,127.27,EA,Dwelling,Replace,0.00,0.00,0.00,0.00,127.27,0.00,None,0.00,458.17,0.00,Percent,0.00,Yes,458.17,Yes,No,WTR,DHM>>,CBODDENC,,Price List Item,1/13/25,1 unit for 3 Days,SUP
"3,964",UNIT_3_BEDR2,Unit 3- Bedroom,Air mover (per 24 hour period) - No monitoring,0.00,Average,9.00,261.00,0.00,29.00,EA,Dwelling,Replace,0.00,0.00,0.00,0.00,29.00,0.00,None,0.00,313.2,0.00,Percent,0.00,Yes,313.20,Yes,No,WTR,DRY,CBODDENC,,,1/13/25,3 unit for 3 days,SUP
629,UNIT_3_BATH1,Unit 3- Bathroom,Muck-out/Flood loss cleanup - Heavy,0.00,Average,39.87,206.53,0.00,5.18,SF,Dwelling,Remove,1.71,0.79,2.68,0.00,0.00,0.00,WTRMN-A,0.00,247.83,0.00,Percent,0.00,Yes,247.83,Yes,No,WTR,MUCK+,CBODDENC,,Price List Item,6/19/25,,
630,UNIT_3_BATH1,Unit 3- Bathroom,Apply anti-microbial agent to the floor,0.00,Average,39.87,22.33,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.14,26.95,0.00,Percent,0.00,Yes,26.95,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
631,UNIT_3_BATH1,Unit 3- Bathroom,Regrout tile,0.00,Average,39.87,167.85,0.00,4.21,SF,Dwelling,Replace,0.98,0.46,2.43,0.30,0.00,0.04,TILMN-A,0.84,202.43,10.00,Percent,0.00,Yes,202.43,Yes,No,TIL,GROUT,CBODDENC,,Price List Item,11/25/24,,
632,UNIT_3_BATH1,Unit 3- Bathroom,Tile/stone sealer,0.00,Average,39.87,40.27,0.00,1.01,SF,Dwelling,Replace,0.16,0.08,0.41,0.36,0.00,0.00,TILMN-A,1.00,49.53,2.00,Percent,0.00,Yes,49.53,Yes,No,TIL,SEALS,CBODDENC,,Price List Item,11/25/24,,
633,UNIT_3_BATH1,Unit 3- Bathroom,Apply anti-microbial agent to part of the walls,0.00,Average,97.92,54.84,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.34,66.2,0.00,Percent,0.00,Yes,66.20,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
634,UNIT_3_BATH1,Unit 3- Bathroom,Clean stud wall,0.00,Average,97.92,108.69,0.00,1.11,SF,Dwelling,Replace,0.29,0.15,0.65,0.02,0.00,0.00,CLNMN-A,0.14,130.59,0.00,Percent,0.00,Yes,130.59,Yes,No,CLN,STD,CBODDENC,,,11/24/24,,
635,UNIT_3_BATH1,Unit 3- Bathroom,"Tear out wet drywall, no bagging, per LF - up to 4' tall",0.00,Average,24.48,133.42,0.00,5.45,LF,Dwelling,Remove,1.80,0.83,2.82,0.00,0.00,0.00,WTRMN-A,0.00,160.1,0.00,Percent,0.00,Yes,160.10,Yes,No,WTR,DRYN4,CBODDENC,,,11/24/24,,
636,UNIT_3_BATH1,Unit 3- Bathroom,"1/2"" - drywall per LF - up to 4' tall",0.00,Average,24.48,444.56,0.00,18.16,LF,Dwelling,Replace,3.20,1.56,10.60,2.80,0.00,0.00,DRYMN-A,4.80,539.24,150.00,Percent,67.40,Yes,471.84,Yes,No,DRY,LF>,CBODDENC,,,11/24/24,,
637,UNIT_3_BATH1,Unit 3- Bathroom,Seal/prime (1 coat) then paint (1 coat) part of the walls,0.00,Average,122.40,141.98,0.00,1.16,SF,Dwelling,Replace,0.25,0.13,0.55,0.23,0.00,0.00,PNTMN-A,1.97,172.75,15.00,Percent,24.47,Yes,148.28,Yes,No,PNT,SP,CBODDENC,,,11/24/24,,
638,UNIT_3_BATH1,Unit 3- Bathroom,Scrape part of the walls & prep for paint,0.00,Average,24.48,18.60,0.00,0.76,SF,Dwelling,Replace,0.20,0.10,0.45,0.01,0.00,0.00,PNTMN-A,0.02,22.34,15.00,Percent,0.00,Yes,22.34,Yes,No,PNT,SCRP,CBODDENC,,,11/24/24,,
639,UNIT_3_BATH1,Unit 3- Bathroom,Texture drywall - heavy hand texture,0.00,Average,122.40,205.63,0.00,1.68,SF,Dwelling,Replace,0.30,0.15,1.00,0.23,0.00,0.00,DRYMN-A,1.97,249.12,150.00,Percent,31.14,Yes,217.98,Yes,No,DRY,TEX+,CBODDENC,,Price List Item,11/24/24,,
640,UNIT_3_BATH1,Unit 3- Bathroom,Paint the walls - one coat,0.00,Average,195.83,219.33,0.00,1.12,SF,Dwelling,Replace,0.17,0.09,0.38,0.17,0.00,0.31,PNTMN-A,2.33,265.98,15.00,Percent,37.69,Yes,228.29,Yes,No,PNT,P,CBODDENC,,,11/24/24,,
641,UNIT_3_BATH1,Unit 3- Bathroom,Tear out baseboard- up to Cat 3,0.00,Average,18.00,22.14,0.00,1.23,LF,Dwelling,Remove,0.33,0.15,0.52,0.23,0.00,0.00,WTRMN-A,0.29,26.91,0.00,Percent,0.00,Yes,26.91,Yes,No,WTR,BASEB,CBODDENC,,,11/24/24,deduction for vanity,
642,UNIT_3_BATH1,Unit 3- Bathroom,"Baseboard - 3 1/4""",0.00,Average,18.00,82.08,0.00,4.56,LF,Dwelling,Replace,0.69,0.32,1.47,2.08,0.00,0.00,FNCMN-A,2.62,101.64,150.00,Percent,11.01,Yes,90.63,Yes,No,FNC,B3,CBODDENC,,,11/24/24,,
643,UNIT_3_BATH1,Unit 3- Bathroom,Paint baseboard - two coats,0.00,Average,18.00,31.32,0.00,1.74,LF,Dwelling,Replace,0.42,0.21,0.93,0.18,0.00,0.00,PNTMN-A,0.23,37.85,15.00,Percent,5.36,Yes,32.49,Yes,No,PNT,B2,CBODDENC,,,11/24/24,,
644,UNIT_3_BATH1,Unit 3- Bathroom,Interior door unit,0.00,Average,2.00,745.98,0.00,372.99,EA,Dwelling,Remove and Replace,28.81,14.33,58.10,271.75,0.00,0.00,FNCMN-A,38.05,940.85,100.00,Percent,109.52,Yes,831.33,Yes,No,DOR,AV,CBODDENC,,,11/25/24,,
645,UNIT_3_BATH1,Unit 3- Bathroom,Paint door slab only - 2 coats (per side),0.00,Average,4.00,183.08,0.00,45.77,EA,Dwelling,Replace,9.58,4.80,21.03,10.36,0.00,0.00,PNTMN-A,2.90,223.18,15.00,Percent,31.61,Yes,191.57,Yes,No,PNT,DOR,CBODDENC,,,11/25/24,,
646,UNIT_3_BATH1,Unit 3- Bathroom,Paint door/window trim & jamb - 2 coats (per side),0.00,Average,4.00,152.92,0.00,38.23,EA,Dwelling,Replace,8.62,4.32,18.94,6.35,0.00,0.00,PNTMN-A,1.78,185.64,15.00,Percent,26.30,Yes,159.34,Yes,No,PNT,DORT,CBODDENC,,,11/25/24,,
647,UNIT_3_BATH1,Unit 3- Bathroom,Door knob - interior,0.00,Average,2.00,127.62,0.00,63.81,EA,Dwelling,Remove and Replace,14.56,7.33,19.21,22.71,0.00,0.00,FNHMN-A,3.18,156.96,20.00,Percent,14.23,Yes,142.73,Yes,No,FNH,DORH,CBODDENC,,,11/25/24,,
648,UNIT_3_BATH1,Unit 3- Bathroom,Toilet,0.00,Average,1.00,358.55,0.00,358.55,EA,Dwelling,Detach & Reset,55.21,25.04,268.64,9.66,0.00,0.00,PLMMN-A,0.68,431.09,150.00,Percent,0.00,No,431.09,Yes,No,PLM,TLT,CBODDENC,,,11/25/24,,
649,UNIT_3_BATH1,Unit 3- Bathroom,Clean toilet,0.00,Average,1.00,31.89,0.00,31.89,EA,Dwelling,Replace,8.39,4.48,18.97,0.05,0.00,0.00,CLNMN-A,0.00,38.27,0.00,Percent,0.00,Yes,38.27,Yes,No,CLN,TLT,CBODDENC,,,11/25/24,,
650,UNIT_3_BATH1,Unit 3- Bathroom,Vanity,0.00,Average,5.00,"1,283.35",0.00,256.67,LF,Dwelling,Remove and Replace,17.18,8.39,35.36,195.74,0.00,0.00,CABMN-A,68.51,1622.24,50.00,Percent,168.73,Yes,"1,453.51",Yes,No,CAB,VAN,CBODDENC,,Price List Item,11/25/24,,
651,UNIT_3_BATH1,Unit 3- Bathroom,Countertop - flat laid plastic laminate,0.00,Average,5.00,269.30,0.00,53.86,LF,Dwelling,Remove and Replace,6.68,3.32,13.49,30.37,0.00,0.00,CABMN-A,10.63,335.91,15.00,Percent,27.38,Yes,308.53,Yes,No,CAB,CTFL,CBODDENC,,Price List Item,11/25/24,,
652,UNIT_3_BATH1,Unit 3- Bathroom,Backsplash - plastic laminate,0.00,Average,5.00,48.85,0.00,9.77,SF,Dwelling,Remove and Replace,1.84,0.90,3.79,3.24,0.00,0.00,CABMN-A,1.13,59.98,15.00,Percent,4.78,Yes,55.20,Yes,No,CAB,BS,CBODDENC,,Price List Item,11/25/24,,
653,UNIT_3_BATH1,Unit 3- Bathroom,Bathroom mirror - Detach & reset,0.00,Average,6.00,64.50,0.00,10.75,SF,Dwelling,Replace,4.22,1.97,4.56,0.00,0.00,0.00,TBAMN-A,0.00,77.4,0.00,Percent,0.00,Yes,77.40,Yes,No,TBA,MIRRS,CBODDENC,,,11/25/24,,
654,UNIT_3_BATH1,Unit 3- Bathroom,Sink - single,0.00,Average,1.00,220.95,0.00,220.95,EA,Dwelling,Detach & Reset,34.84,15.80,169.54,0.77,0.00,0.00,PLMMN-A,0.05,265.22,50.00,Percent,0.00,No,265.22,Yes,No,PLM,SNK,CBODDENC,,,11/25/24,,
655,UNIT_3_BATH1,Unit 3- Bathroom,P-trap assembly - ABS (plastic),0.00,Average,1.00,99.14,0.00,99.14,EA,Dwelling,Remove and Replace,15.95,7.60,67.23,8.36,0.00,0.00,PLMMN-A,0.59,119.69,25.00,Percent,11.57,Yes,108.12,Yes,No,PLM,PTRAP,CBODDENC,,,11/25/24,,
656,UNIT_3_BATH1,Unit 3- Bathroom,Angle stop valve,0.00,Average,3.00,179.01,0.00,59.67,EA,Dwelling,Remove and Replace,8.52,4.11,34.56,12.48,0.00,0.00,PLMMN-A,2.62,217.95,100.00,Percent,20.81,Yes,197.14,Yes,No,PLM,STOP,CBODDENC,,,11/25/24,,
657,UNIT_3_BATH1,Unit 3- Bathroom,Water supply line ,0.00,Average,2.00,70.98,0.00,35.49,LF,Dwelling,Remove and Replace,4.40,2.06,19.50,9.53,0.00,0.00,PLMMN-A,1.33,86.77,50.00,Percent,8.89,Yes,77.88,Yes,No,PLM,SL1,CBODDENC,,,11/25/24,,
658,UNIT_3_BATH1,Unit 3- Bathroom,Wax Ring ,0.00,Average,1.00,15.57,0.00,15.57,EA,Dwelling,Remove and Replace,50.09,22.71,243.72,127.41,0.00,-428.36,PLMMN-A,8.92,29.39,25.00,Percent,2.47,Yes,26.92,Yes,No,PLM,TLTFL,CBODDENC,,,11/25/24,,
659,UNIT_3_BATH1,Unit 3- Bathroom,Towel bar,0.00,Average,1.00,19.48,0.00,19.48,EA,Dwelling,Detach & Reset,7.65,3.56,8.27,0.00,0.00,0.00,FNHMN-A,0.00,23.38,50.00,Percent,0.00,No,23.38,Yes,No,FNH,TBAR,CBODDENC,,,11/25/24,,
660,UNIT_3_BATH1,Unit 3- Bathroom,Toilet paper holder,0.00,Average,1.00,34.98,0.00,34.98,EA,Dwelling,Remove and Replace,8.24,4.06,10.31,12.37,0.00,0.00,FNHMN-A,0.87,43.03,50.00,Percent,3.72,Yes,39.31,Yes,No,FNH,TP,CBODDENC,,,11/25/24,,
663,UNIT_3_BATH,Unit 3- Bathtub,Muck-out/Flood loss cleanup - Heavy,0.00,Average,14.16,73.35,0.00,5.18,SF,Dwelling,Remove,1.71,0.79,2.68,0.00,0.00,0.00,WTRMN-A,0.00,88.03,0.00,Percent,0.00,Yes,88.03,Yes,No,WTR,MUCK+,CBODDENC,,Price List Item,6/19/25,,
