Code,Description,Tax Status,Contractor Supplied,Quantity,Unit,Unit Price,Total,Request third-party pricing
DORS12-14I,"Sectional overhead door, 12' x 14' - insulated",Taxable,Yes,1,EA,1856,"1,856.00",
DORS12-16,"Sectional overhead door, 12' x 16'",Taxable,Yes,1,EA,1618,"1,618.00",
DORS12-16I,"Sectional overhead door, 12' x 16' - insulated",Taxable,Yes,1,EA,2174.34,"2,174.34",
DORS14-10,"Sectional overhead door, 14' x 10'",Taxable,Yes,1,EA,1105,"1,105.00",
DORS14-10I,"Sectional overhead door, 14' x 10' - insulated",Taxable,Yes,1,EA,1530,"1,530.00",
DORS14-12,"Sectional overhead door, 14' x 12'",Taxable,Yes,1,EA,1334,"1,334.00",
DORS14-12I,"Sectional overhead door, 14' x 12' - insulated",Taxable,Yes,1,EA,1792,"1,792.00",
DORS14-14,"Sectional overhead door, 14' x 14'",Taxable,Yes,1,EA,1570,"1,570.00",
DORS14-14I,"Sectional overhead door, 14' x 14' - insulated",Taxable,Yes,1,EA,2111,"2,111.00",
DORS14-16,"Sectional overhead door, 14' x 16'",Taxable,Yes,1,EA,1700,"1,700.00",
DORS14-16I,"Sectional overhead door, 14' x 16' - insulated",Taxable,Yes,1,EA,2289,"2,289.00",
DORS16-10,"Sectional overhead door, 16' x 10'",Taxable,Yes,1,EA,1273,"1,273.00",
DORS16-10I,"Sectional overhead door, 16' x 10' - insulated",Taxable,Yes,1,EA,1742,"1,742.00",
DORS16-12,"Sectional overhead door, 16' x 12'",Taxable,Yes,1,EA,1535,"1,535.00",
DORS16-12C,"Sectional overhead door, 16' x 12' - Glass - Motorized",Taxable,Yes,1,EA,5805,"5,805.00",
DORS16-12I,"Sectional overhead door, 16' x 12' - insulated",Taxable,Yes,1,EA,2041,"2,041.00",
DORS16-14,"Sectional overhead door, 16' x 14'",Taxable,Yes,1,EA,1919,"1,919.00",
DORS16-14I,"Sectional overhead door, 16' x 14' - insulated",Taxable,Yes,1,EA,2375,"2,375.00",
DORS16-16,"Sectional overhead door, 16' x 16'",Taxable,Yes,1,EA,2104,"2,104.00",
DORS16-16I,"Sectional overhead door, 16' x 16' - insulated",Taxable,Yes,1,EA,2626,"2,626.00",
DORSCRNM,"Screen door - metal - 30"" - 36"" - full screen (no glass)",Taxable,Yes,1,EA,120,120,
DORSCRNM-,"Screen door - metal - 30"" - 36"" full screen - Standard grade",Taxable,Yes,0.999959862,EA,74.743,74.74,
DORSCRNW,"Screen door - wood - 30"" - 36"" - full screen (no glass)",Taxable,Yes,1,EA,109.4,109.4,
DORSCRNW-,"Screen door - wood - 30"" - 36"" -full screen - Standard grade",Taxable,Yes,1.000096497,EA,51.815,51.82,
DORSD3,"Steel door, 3070 - slab only - non-rated",Taxable,Yes,1,EA,477.78,477.78,
DORSD39A,"Steel door, 3090 - 90 min. fire rated",Taxable,Yes,0.833333333,EA,942,785.00*,
DORSD3A,"Steel door, 3070 - 45 min. fire rated",Taxable,Yes,1,EA,671,671,
DORSD3FL,"Steel door, 3070 - slab only - full louvered",Taxable,Yes,1,EA,1842,"1,842.00",
DORSD3GL,"Steel door, 3070 - slab only - with glass lite",Taxable,Yes,1.00000213,EA,1408.427,"1,408.43",
DORSD4,"Steel door, 4070 - slab only - non-rated",Taxable,Yes,1,EA,603,603,
DORSD4A,"Steel door, 4070 - 45 min. fire rated",Taxable,Yes,1,EA,785,785,
DORSDF3,"Steel door frame - 3070, welded",Taxable,Yes,1,EA,335.99,335.99,
DORSDF39,"Steel door frame - 3090, welded",Taxable,Yes,1,EA,758,758,
DORSDF4,"Steel door frame - 4070, welded",Taxable,Yes,1,EA,348,348,
DORSDF6,"Steel door frame - 6070, welded",Taxable,Yes,1,EA,389,389,
DORSDF8,"Steel door frame - 8070, welded",Taxable,Yes,1,EA,443,443,
DORSDFANCR,Steel door frame - anchoring kit for existing masonry,Taxable,Yes,1,EA,7.4,7.4,
DORSDLV,"Steel door - add for 18"" x 12"" louver",Taxable,Yes,1,EA,90,90,
DORSDW,"Steel door - add for 24"" x 24"" wire glass window",Taxable,Yes,1,EA,115,115,
DORSPABC,Special Doors - Bale chute door,Taxable,Yes,1,EA,30,30,
DORSPBH,Bulkhead door - 12' x 12' - grain storage,Taxable,Yes,1,EA,428,428,
DORSPCA,"Access door, 18"" x 18"" - metal",Taxable,Yes,1.000058548,EA,61,61,
DORSPCA>,"Access door, 24"" x 24"" - metal",Taxable,Yes,1.000049836,EA,72,72,
DORSPDARK,"Revolving dark room door - 36""opening - 2 way",Taxable,Yes,1,EA,1875,"1,875.00",
DORSPFP,Folding partition - accordion type - non-sound door,Taxable,Yes,1,SF,18,18,
DORSPFP+,Folding partition - accordion type - sound door,Taxable,Yes,1,SF,28,28,
DORSPGRIL,Roll-up or folding grill door - aluminum/lexan,Taxable,Yes,1,SF,19,19,
DORSPHD90,Hydraulic single piece door - 90' x 20' - Commercial,Taxable,Yes,1,EA,58882,"58,882.00",
DORSPLD,(Comm). 3068 lead lined mineral fiber core oak door slab,Taxable,Yes,1,EA,1062.4,"1,062.40",
DORSPRCD,Rolling counter door - 4'h x 9'w SS. - Integral frame/sill,Taxable,Yes,0.027779167,EA,2400,66.67*,
DORSPRCD+,Rolling counter door - 4'h x 9'w Alum. - Fire rated,Taxable,Yes,0.027778125,EA,3200,88.89*,
DORSPRD,Revolving doors - Aluminum - 7' diameter,Taxable,Yes,1,EA,15000,"15,000.00",
DORSPRD+,Revolving doors - Stainless Steel - 7' diameter,Taxable,Yes,1,EA,24000,"24,000.00",
DORSPRH,"Roof Hatch, 3' x 3' - galvanized steel",Taxable,Yes,1,EA,400,400,
DORSPSCR,Scissor folding gate door - steel (including hardware),Taxable,Yes,1,SF,6.31,6.31,
DORSPTRAF,Traffic impact door - lite-duty - double (5' x 7'),Taxable,Yes,1,EA,1414,"1,414.00",
DORSPTRAF+,Traffic impact door - heavy-duty - double (8' x 10'),Taxable,Yes,1,EA,3800,"3,800.00",
DORSPV,"Vault door, 3080 - Average grade",Taxable,Yes,1,EA,2400,"2,400.00",
DORSPV>,"Vault door, 4880 - Average grade",Taxable,Yes,1,EA,4100,"4,100.00",
DORSTRMD,Storm door assembly,Taxable,Yes,1,EA,204,204,
DORSTRMD+,Storm door assembly - High grade,Taxable,Yes,1,EA,278,278,
DORSTRMD++,Storm door assembly - Premium grade,Taxable,Yes,1,EA,418,418,
DORSTRMD-,Storm door assembly - Standard grade,Taxable,Yes,1,EA,155,155,
DORTHO,Oak threshold,Taxable,Yes,1.000326371,LF,6.128,6.13,
DORWALUM,Exterior door - wood with aluminum face (both sides),Taxable,Yes,0.999997464,EA,925.984,925.98,
DORWD4,"Wood door, 1 3/4"" - Commercial - add for 4' width",Taxable,Yes,1,EA,48,48,
DORWD4FR,"Wood door, 1 3/4"" - Comm. - add for 4' width, fire rated",Taxable,Yes,1,EA,182.94,182.94,
DORWD7,"Wood door, 1 3/4"" - Commercial - add for 7' height",Taxable,Yes,1,EA,8.35,8.35,
DORWDBFR,"Wood door - Comm. - Birch face, 90 min. F.R. (fiber core)",Taxable,Yes,1,EA,349,349,
DORWDBFR9,"Wood door, 9' - Comm.- Birch face, 90 min. F.R. (fiber core)",Taxable,Yes,1,EA,765,765,
DORWDBHC,"Wood door, 1 3/4"" - Comm. - Birch face, 7 ply hollow core",Taxable,Yes,1,EA,92.55,92.55,
DORWDBSC,"Wood door, 1 3/4"" - Comm. - Birch face, solid wood core",Taxable,Yes,1,EA,106,106,
DORWDL,"Wood door, 1 3/4"" - Comm. - Lauan face, 7 ply hollow core",Taxable,Yes,0.999942852,EA,69.994,69.99,
DORWDLFR,"Wood door, 1 3/4"" - Commercial - Lauan face - fire rated",Taxable,Yes,1,EA,352,352,
DORWDLSC,"Wood door, 1 3/4"" - Comm. - Lauan face, solid wood core",Taxable,Yes,1,EA,104.95,104.95,
DORWDLV-,"Int. door slab, 3068 x 1 3/4"", solid oak w/full metal lvr.",Taxable,Yes,1,EA,405,405,
DORWDO,"Wood door, 1 3/4"" - Comm. - Oak face, 7 ply hollow core",Taxable,Yes,1,EA,99.51,99.51,
DORWDOFR,"Wood door - Comm. - Oak face, 90 min. F.R. (fiber core)",Taxable,Yes,1,EA,356,356,
DORWDOFR9,"Wood door, 9' - Comm. - Oak face, 90 min. F.R. (fiber core)",Taxable,Yes,1,EA,780,780,
DORWDOSC,"Wood door, 1 3/4"" Commercial - oak face, solid wood core",Taxable,Yes,1,EA,178.37,178.37,
DORWDST,"Doorstop - finger-jointed pine, 1 3/8""",Taxable,Yes,2.105148933,LF,0.49,1.03,
DORWDSTO,"Doorstop - hardwood, 1 3/8""",Taxable,Yes,2.105679581,LF,0.75,1.58,
DORX,Exterior door - metal flush or 6 panel - pre-hung unit,Taxable,Yes,0.999988782,EA,336,336,
DORX+,Exterior door - wood or metal - High grade - pre-hung unit,Taxable,Yes,0.999995648,EA,494.978,494.98,
DORX++,Exterior door - Premium grade - Carved wood - pre-hung unit,Taxable,Yes,0.999996725,EA,1287,"1,287.00",
DORX+++,Exterior door - Deluxe grade - wood w/detail - pre-hung unit,Taxable,Yes,0.999998113,EA,2274,"2,274.00",
DORX-,"Exterior door - Flush, solid core wood - pre-hung unit",Taxable,Yes,0.999984941,EA,236,236,
DORX--,Exterior door - metal - pre-hung unit - Standard grade,Taxable,Yes,0.999983407,EA,209,209,
DORX2,Exterior - double door - metal - insulated - flush or panel,Taxable,Yes,1.000010049,EA,419,419,
DORX8,"Exterior door, 8' - insulated metal - flush or panel style",Taxable,Yes,0.999998446,EA,456,456,
DORX8+,"Exterior door, 8' - wood or metal - High grade - pre-hung",Taxable,Yes,1.000001134,EA,692,692,
DORX8++,"Exterior door, 8' - Premium grade - fiberglass/wood",Taxable,Yes,0.999999585,EA,1877,"1,877.00",
DORX8+++,"Exterior door, 8' - Deluxe - wood w/detail - pre-hung",Taxable,Yes,0.999999674,EA,2407,"2,407.00",
DORXG,Greenhouse mandoor - 3068 - pre-engineered,Taxable,Yes,1,EA,575,575,
DORXGS,6076 sliding greenhouse door,Taxable,Yes,1,EA,559,559,
DORXPD,Exterior Double door - paneled hardwood,Taxable,Yes,0.999999949,EA,2228,"2,228.00",
DORXPD+,Exterior Double door - paneled hardwood - High grade,Taxable,Yes,0.999999971,EA,3884,"3,884.00",
DORXPD++,Exterior Double door - paneled hardwood - Premium grade,Taxable,Yes,0.999999982,EA,6397,"6,397.00",
DORXPD8,"Exterior Double door - paneled hardwood, 8' tall",Taxable,Yes,0.99999923,EA,3295,"3,295.00",
DORXPD8+,"Ext. Double door - paneled hardwood, 8' tall - High grade",Taxable,Yes,0.999999504,EA,5119,"5,119.00",
DORXPD8++,"Ext. Double door - paneled hardwood, 8' tall - Prem. grade",Taxable,Yes,0.999999687,EA,8118,"8,118.00",
DORXPDR,Exterior Double door - paneled hardwood - radius top,Taxable,Yes,0.999999857,EA,8933,"8,933.00",
DORXPDR+,Ext. Double door - paneled hardwood - radius top - High gr,Taxable,Yes,0.99999987,EA,9830,"9,830.00",
DORXPDR++,Ext. Double door - paneled hardwood - radius top - Prem gr,Taxable,Yes,0.999999921,EA,16269,"16,269.00",
DORXS,Exterior door slab - metal - flush or 6 panel,Taxable,Yes,1,EA,199.2,199.2,
DORXS+,Exterior door slab - wood or metal - High grade,Taxable,Yes,1,EA,449.98,449.98,
DORXS++,Exterior door slab - wood/fiberglass - Premium grade,Taxable,Yes,1,EA,943.41,943.41,
DORXS+++,Exterior door slab - detailed wood - Deluxe grade,Taxable,Yes,1,EA,1600.44,"1,600.44",
DORXS-,"Exterior door slab - Flush, solid core wood",Taxable,Yes,1,EA,149.63,149.63,
DORXS--,Exterior door slab - metal - Standard grade,Taxable,Yes,1,EA,125.33,125.33,
DORXS8,"Exterior door slab, 8' - insulated metal - flush or panel",Taxable,Yes,1,EA,328.68,328.68,
DORXS8+,"Exterior door slab, 8' - wood or metal - High grade",Taxable,Yes,1.000002097,EA,476.979,476.98,
DORXS8++,"Exterior door slab, 8' - fiberglass/wood - Premium grade",Taxable,Yes,1,EA,1060.42,"1,060.42",
DORXS8+++,"Exterior door slab, 8' - detailed wood - Deluxe grade",Taxable,Yes,1,EA,1982.76,"1,982.76",
DORXSL,"Exterior door sidelite - 14""wide - full glass",Taxable,Yes,2.000005582,EA,169.25,338.5,
DORXSL+,"Ext. door sidelite (window) - 12""-14"" wide - High grade",Taxable,Yes,2.000002051,EA,447.67,895.34,
DORXSL+++,"Ext. door sidelite - wood - 12""-14"" wide - Deluxe grade",Taxable,Yes,2.000000952,EA,955,"1,910.00",
DORXSM,Exterior door with storm door - mobile home,Taxable,Yes,1.000007347,EA,544.476,544.48,
DORXSM+,Exterior door with storm door - mobile home - High grade,Taxable,Yes,1.000005671,EA,881.715,881.72,
DRY1/2,"Gypsum board, 1/2""",Taxable,Yes,10.73510824,SF,0.524,5.63,
DRY5/8,"Gypsum board, 5/8"" type X",Taxable,Yes,31.24841763,SF,0.585,18.28,
DRYCBEAD,Metal corner bead,Taxable,Yes,2.107165841,LF,0.528,1.11,
DRYMUD,Drywall joint compound - 50 lb box,Taxable,Yes,0.219974442,BX,17.935,3.95,
DRYN,Drywall nails (based on 25 to 50 lb box),Taxable,Yes,0.010535829,LB,2.311,0.02,
DRYSCREW,Drywall screws - grabber - (based on 25 to 50 lb box),Taxable,Yes,2.548566033,LB,3.253,8.29*,
DRYTAPE,Joint tape - 500' roll,Taxable,Yes,0.116852263,RL,8.429,0.98*,
DRYTEX,Drywall texture compound - 50 lb box,Taxable,Yes,0.033278311,BX,16.404,0.55*,
ELC2WRAD,Two-way radio / Walkie talkie,Taxable,Yes,1,EA,75,75,
ELC2WRAD+,Two-way radio / Walkie talkie - High grade,Taxable,Yes,1,EA,180,180,
ELC2WRAD-,Two-way radio / Walkie talkie - Standard grade,Taxable,Yes,1,EA,35,35,
ELCALLOW,Appearance allowance - ELC - Enter price,Taxable,Yes,1,EA,0,0,
ELCAMP,Automotive amplifier,Taxable,Yes,1,EA,140,140,
ELCAMP+,Automotive amplifier - High grade,Taxable,Yes,1,EA,330,330,
ELCAMP-,Automotive amplifier - Standard grade,Taxable,Yes,1,EA,70,70,
ELCANTEN,AM/FM antenna,Taxable,Yes,1,EA,30,30,
ELCANTEN+,AM/FM antenna - High grade,Taxable,Yes,1,EA,75,75,
ELCANTEN-,AM/FM antenna - Standard grade,Taxable,Yes,1,EA,12,12,
ELCAVCC,Coaxial cable 6 ft,Taxable,Yes,1,EA,12,12,
ELCAVCC+,Coaxial cable 12 ft,Taxable,Yes,1,EA,15,15,
ELCAVCC++,Coaxial cable 25 ft,Taxable,Yes,1,EA,18,18,
ELCAVCC+++,Coaxial cable 50 ft,Taxable,Yes,1,EA,20,20,
ELCAVCC-,Coaxial cable 3 ft,Taxable,Yes,1,EA,8,8,
ELCAVCE,Extension cord 12 ft,Taxable,Yes,1,EA,20,20,
ELCAVCE+,Extension cord 25 ft,Taxable,Yes,1,EA,25,25,
ELCAVCE++,Extension cord 50 ft,Taxable,Yes,1,EA,35,35,
ELCAVCE-,Extension cord 6 ft,Taxable,Yes,1,EA,15,15,
ELCAVCF,Firewire cable 6 ft,Taxable,Yes,1,EA,15,15,
ELCAVCF+,Firewire cable 12 ft,Taxable,Yes,1,EA,20,20,
ELCAVCF++,Firewire cable 25 ft,Taxable,Yes,1,EA,25,25,
ELCAVCF-,Firewire cable 3 ft,Taxable,Yes,1,EA,12,12,
ELCAVCG,Gender changer adapter,Taxable,Yes,1,EA,25,25,
ELCAVCH,HDMI cable,Taxable,Yes,1,EA,19,19,
ELCAVCH+,HDMI cable - High grade,Taxable,Yes,1,EA,110,110,
ELCAVCH-,HDMI cable - Standard grade,Taxable,Yes,1,EA,8,8,
ELCAVCM,Component cable,Taxable,Yes,1,EA,18,18,
ELCAVCM+,Component cable - High grade,Taxable,Yes,1,EA,50,50,
ELCAVCM-,Component cable - Standard grade,Taxable,Yes,1,EA,9,9,
ELCAVCO,Fiber optic cable 6 ft,Taxable,Yes,1,EA,25,25,
ELCAVCO+,Fiber optic cable 12 ft,Taxable,Yes,1,EA,30,30,
ELCAVCO++,Fiber optic cable 25 ft,Taxable,Yes,1,EA,35,35,
ELCAVCO-,Fiber optic cable 3 ft,Taxable,Yes,1,EA,20,20,
ELCAVCP,3.5mm stereo cable 6 ft,Taxable,Yes,1,EA,10,10,
ELCAVCP+,3.5mm stereo cable 12 ft,Taxable,Yes,1,EA,12,12,
ELCAVCP++,3.5mm stereo cable 25 ft,Taxable,Yes,1,EA,15,15,
ELCAVCP+++,3.5mm stereo cable 50 ft,Taxable,Yes,1,EA,18,18,
ELCAVCP-,3.5mm stereo cable 3 ft,Taxable,Yes,1,EA,8,8,
ELCAVCR,RCA cable 6 ft,Taxable,Yes,1,EA,10,10,
ELCAVCR+,RCA cable 12 ft,Taxable,Yes,1,EA,15,15,
ELCAVCR++,RCA cable 25 ft,Taxable,Yes,1,EA,20,20,
ELCAVCR+++,RCA cable 50 ft,Taxable,Yes,1,EA,25,25,
ELCAVCR-,RCA cable 3 ft,Taxable,Yes,1,EA,8,8,
ELCAVCW,Speaker wire 18 gauge - 50 ft spool,Taxable,Yes,1,EA,10,10,
ELCAVCW+,Speaker wire 16 gauge - 50 ft spool,Taxable,Yes,1,EA,12,12,
ELCAVCW++,Speaker wire 14 gauge - 50 ft spool,Taxable,Yes,1,EA,15,15,
ELCAVCW+++,Speaker wire 12 gauge - 50 ft spool,Taxable,Yes,1,EA,20,20,
ELCAVCW-,Speaker wire 20 gauge - 50 ft spool,Taxable,Yes,1,EA,8,8,
ELCAVDW,CD & DVD Case / Wallet,Taxable,Yes,1,EA,15,15,
ELCAVDW+,CD & DVD Case / Wallet - High grade,Taxable,Yes,1,EA,38,38,
ELCAVDW-,CD & DVD Case / Wallet - Standard grade,Taxable,Yes,1,EA,8,8,
ELCAVR,Audio / Video receiver,Taxable,Yes,1,EA,440,440,
ELCAVR+,Audio / Video receiver - High grade,Taxable,Yes,1,EA,1400,"1,400.00",
ELCAVR-,Audio / Video receiver - Standard grade,Taxable,Yes,1,EA,150,150,
ELCBMBOX,Boombox,Taxable,Yes,1,EA,46,46,
ELCBMBOX+,Boombox - High grade,Taxable,Yes,1,EA,110,110,
ELCBMBOX-,Boombox - Standard grade,Taxable,Yes,1,EA,28,28,
ELCBTLA,Batteries - Lead acid - Enter price,Taxable,Yes,1,EA,0,0,
ELCCBR,CB radio,Taxable,Yes,1,EA,96,96,
ELCCBR+,CB radio - High grade,Taxable,Yes,1,EA,150,150,
ELCCBR-,CB radio - Standard grade,Taxable,Yes,1,EA,50,50,
ELCCDP,Portable CD player,Taxable,Yes,1,EA,30,30,
ELCCDP+,Portable CD player - High grade,Taxable,Yes,1,EA,50,50,
ELCCDP-,Portable CD player - Standard grade,Taxable,Yes,1,EA,18,18,
ELCCDPL,CD player,Taxable,Yes,1,EA,200,200,
ELCCLOKA,Alarm clock / Clock radio,Taxable,Yes,1,EA,28,28,
ELCCLOKA+,Alarm clock / Clock radio - High grade,Taxable,Yes,1,EA,56,56,
ELCCLOKA++,Alarm clock / Clock radio - Premium grade,Taxable,Yes,1,EA,150,150,
ELCCLOKA-,Alarm clock / Clock radio - Standard grade,Taxable,Yes,1,EA,15,15,
ELCCLOKT,Travel alarm clock,Taxable,Yes,1,EA,30,30,
ELCCPB,Cordless phone battery,Taxable,Yes,1,EA,17,17,
ELCCPB+,Cordless phone battery - High grade,Taxable,Yes,1,EA,34,34,
ELCCPB-,Cordless phone battery - Standard grade,Taxable,Yes,1,EA,10,10,
ELCCPBP,Cell phone charger,Taxable,Yes,1,EA,20,20,
ELCCPHF,Cell phone Bluetooth headset,Taxable,Yes,1,EA,35,35,
ELCCPHN,Cell phone,Taxable,Yes,1,EA,200,200,
ELCCPHN+,Cell phone - High grade,Taxable,Yes,1,EA,450,450,
ELCCPHN++,Cell phone - Premium grade,Taxable,Yes,1,EA,800,800,
ELCCPHN+++,Cell phone - Deluxe grade,Taxable,Yes,1,EA,1200,"1,200.00",
ELCCPHN-,Cell phone - Standard grade,Taxable,Yes,1,EA,50,50,
ELCCPPH,Cell phone case / holder,Taxable,Yes,1,EA,25,25,
ELCDBR,Digital book reader / eBook reader,Taxable,Yes,1,EA,130,130,
ELCDBR+,Digital book reader / eBook reader - High grade,Taxable,Yes,1,EA,250,250,
ELCDBR-,Digital book reader / eBook reader - Standard grade,Taxable,Yes,1,EA,70,70,
ELCDBRC,Digital book reader case,Taxable,Yes,1,EA,18,18,
ELCDCC,Disc cleaner cloth,Taxable,Yes,1,EA,5,5,
ELCDCR,Disc repair device,Taxable,Yes,1,EA,25,25,
ELCDMSN,Digital media streaming device,Taxable,Yes,1,EA,75,75,
ELCDMSN+,Digital media streaming device - High grade,Taxable,Yes,1,EA,200,200,
ELCDMSN-,Digital media streaming device - Standard grade,Taxable,Yes,1,EA,35,35,
ELCDVDBR,Blu-ray player,Taxable,Yes,1,EA,110,110,
ELCDVDBR+,Blu-ray player - High grade,Taxable,Yes,1,EA,250,250,
ELCDVDBR-,Blu-ray player - Standard grade,Taxable,Yes,1,EA,70,70,
ELCDVDD,DVD player,Taxable,Yes,1,EA,40,40,
ELCDVDD+,DVD player - High grade,Taxable,Yes,1,EA,78,78,
ELCDVDD-,DVD player - Standard grade,Taxable,Yes,1,EA,30,30,
ELCDVDP,Portable DVD player,Taxable,Yes,1,EA,85,85,
ELCDVDP+,Portable DVD player - High grade,Taxable,Yes,1,EA,150,150,
ELCDVDP-,Portable DVD player - Standard grade,Taxable,Yes,1,EA,62,62,
ELCDVDPB,Portable Blu-ray player,Taxable,Yes,1,EA,225,225,
ELCDVDRD,DVD recorder - Single disk,Taxable,Yes,1,EA,250,250,
ELCDVDVHR,VHS / VCR & DVD recorder,Taxable,Yes,1,EA,220,220,
ELCDVDVHR+,VHS / VCR & DVD recorder - High grade,Taxable,Yes,1,EA,350,350,
ELCDVDVHR-,VHS / VCR & DVD recorder - Standard grade,Taxable,Yes,1,EA,160,160,
ELCDVDVHS,VHS / VCR & DVD player,Taxable,Yes,1,EA,120,120,
ELCDVR,Digital video recorder,Taxable,Yes,1,EA,285,285,
ELCDVR+,Digital video recorder - High grade,Taxable,Yes,1,EA,440,440,
ELCDVR-,Digital video recorder - Standard grade,Taxable,Yes,1,EA,160,160,
ELCELC,Electronics - Enter price,Taxable,Yes,1,EA,0,0,
ELCGADM,Metal detector,Taxable,Yes,1,EA,170,170,
ELCGADM+,Metal detector - High grade,Taxable,Yes,1,EA,540,540,
ELCGADM-,Metal detector - Standard grade,Taxable,Yes,1,EA,60,60,
ELCGADW,Weather station,Taxable,Yes,1,EA,75,75,
ELCGPS,GPS unit,Taxable,Yes,1,EA,150,150,
ELCGPS+,GPS unit - High grade,Taxable,Yes,1,EA,275,275,
ELCGPS++,GPS unit - Premium grade,Taxable,Yes,1,EA,500,500,
ELCGPS-,GPS unit - Standard grade,Taxable,Yes,1,EA,90,90,
ELCGPSM,GPS mount,Taxable,Yes,1,EA,30,30,
ELCHDPH,Headphones,Taxable,Yes,1,EA,20,20,
ELCHDPH+,Headphones - High grade,Taxable,Yes,1,EA,59,59,
ELCHDPH++,Headphones - Premium grade,Taxable,Yes,1,EA,130,130,
ELCHDPH+++,Headphones - Deluxe grade,Taxable,Yes,1,EA,250,250,
ELCHDPH-,Headphones - Standard grade,Taxable,Yes,1,EA,10,10,
ELCHMAH,Smart home automation hub,Taxable,Yes,1,EA,100,100,
ELCHMAH+,Smart home automation hub - High grade,Taxable,Yes,1,EA,170,170,
ELCHMAH-,Smart home automation hub - Standard grade,Taxable,Yes,1,EA,48,48,
ELCHMSCM,Home security camera,Taxable,Yes,1,EA,265,265,
ELCHMSCM+,Home security camera - High grade,Taxable,Yes,1,EA,1000,"1,000.00",
ELCHMSCM-,Home security camera - Standard grade,Taxable,Yes,1,EA,70,70,
ELCHMSM,Home security laser motion sensor,Taxable,Yes,1,EA,50,50,
ELCHMSS,Home security system,Taxable,Yes,1,EA,350,350,
ELCHMSS+,Home security system - High grade,Taxable,Yes,1,EA,1350,"1,350.00",
ELCHMSS-,Home security system - Standard grade,Taxable,Yes,1,EA,90,90,
ELCIDCASS,Automotive cassette deck,Taxable,Yes,1,EA,55,55,
ELCIDCD,Automotive CD player,Taxable,Yes,1,EA,85,85,
ELCIDCD+,Automotive CD player - High grade,Taxable,Yes,1,EA,200,200,
ELCIDCD-,Automotive CD player - Standard grade,Taxable,Yes,1,EA,48,48,
ELCIDDVD,Automotive DVD player,Taxable,Yes,1,EA,175,175,
ELCIDDVD+,Automotive DVD player - High grade,Taxable,Yes,1,EA,450,450,
ELCIDDVD-,Automotive DVD player - Standard grade,Taxable,Yes,1,EA,100,100,
ELCMBLV,Automotive mobile video system,Taxable,Yes,1,EA,150,150,
ELCMBLV+,Automotive mobile video system - High grade,Taxable,Yes,1,EA,300,300,
ELCMBLV-,Automotive mobile video system - Standard grade,Taxable,Yes,1,EA,75,75,
ELCMCC,MP3 carrying case,Taxable,Yes,1,EA,15,15,
ELCMCC+,MP3 carrying case - High grade,Taxable,Yes,1,EA,25,25,
ELCMCC-,MP3 carrying case - Standard grade,Taxable,Yes,1,EA,8,8,
ELCMLTIP,MP3 & video player - Multimedia player,Taxable,Yes,1,EA,35,35,
ELCMLTIP+,MP3 & video player - Multimedia player - High grade,Taxable,Yes,1,EA,115,115,
ELCMLTIP-,MP3 & video player - Multimedia player - Standard grade,Taxable,Yes,1,EA,22,22,
ELCMP3P,MP3 player,Taxable,Yes,1,EA,30,30,
ELCMP3P+,MP3 player - High grade,Taxable,Yes,1,EA,79,79,
ELCMP3P-,MP3 player - Standard grade,Taxable,Yes,1,EA,15,15,
ELCMP3T,MP3 & video player - iPod Touch - 32 GB,Taxable,Yes,1,EA,199,199,
ELCMP3T+,MP3 & video player - iPod Touch - 128 GB,Taxable,Yes,1,EA,299,299,
ELCPF14,Digital picture frame - 14 Inches or larger,Taxable,Yes,1,EA,130,130,
ELCPF14+,Digital picture frame - 14 Inches or larger - High grade,Taxable,Yes,1,EA,210,210,
ELCPF14-,Digital picture frame - 14 Inches or larger - Standard grd,Taxable,Yes,1,EA,100,100,
ELCPF7,Digital picture frame - 7 Inches or smaller,Taxable,Yes,1,EA,40,40,
ELCPF7+,Digital picture frame - 7 Inches or smaller - High grade,Taxable,Yes,1,EA,90,90,
ELCPF7-,Digital picture frame - 7 Inches or smaller - Standard grd,Taxable,Yes,1,EA,30,30,
ELCPF8,Digital picture frame - 8 - 13 Inches,Taxable,Yes,1,EA,75,75,
